id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37150599,Large and Bright 1-BR Apartment in the Heart of DC,6179627,Jamie,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91805,-77.03375,Entire home/apt,230,3,9,2019-10-13,0.38,1,0,0,
37159616,Capital Hill/1 BlocktoMetro/MBR/10D,19131071,Lily,,"Capitol Hill, Lincoln Park",38.87938,-76.9844,Private room,96,14,0,,,27,90,0,
37176697,August Deal Of The Century!  Huge Master BR $39,5884259,Aram,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90439,-76.98222,Private room,39,21,1,2019-07-30,0.04,2,335,0,
37179549,Historical Row Home steps from the Capitol,279777862,John,,"Capitol Hill, Lincoln Park",38.88451,-77.00776,Private room,150,2,5,2019-11-08,0.19,2,45,0,
37181831,Private Lower Apartment in Historic Capitol Hill,273858247,Emily And Charlene,,"Capitol Hill, Lincoln Park",38.89067,-76.99788,Entire home/apt,150,1,42,2021-09-06,10.08,1,68,25,
37185264,"Capitol Hill close-in 1BR, sleeps 4, newly updated",43944969,Barbara,,"Capitol Hill, Lincoln Park",38.89142,-76.99876,Entire home/apt,117,2,83,2021-09-14,3.52,1,279,43,
37203714,Wo-Tique's Healing Hut:  Cozy Basement Suite,212325785,Dawn,,"Capitol View, Marshall Heights, Benning Heights",38.88546,-76.92059,Private room,30,1,27,2020-03-09,1.09,1,0,0,
37212596,Spacious & Modern Apt in Historic Neighborhood,74232959,Adam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91993,-77.01079,Entire home/apt,87,2,144,2021-09-16,6.63,1,63,80,
37213765,"Clean and nice place ,close to metro and bus stop.",279581141,Leontine,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92313,-76.99652,Shared room,80,10,0,,,1,177,0,
37243016,Peaceful Private Studio! Lots of Parking!,28613623,Dawn,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.8783,-76.96487,Entire home/apt,41,1,0,,,1,280,0,
37249976,Barnstaple in DC,130957382,Khalid,,"Cathedral Heights, McLean Gardens, Glover Park",38.93172,-77.07361,Shared room,27,1,10,2019-12-28,0.39,1,0,0,
37253675,LOCATION! Walk Everywhere! Metro! 2 Bd/1Bth/1Park,280466002,Robert,,"Capitol Hill, Lincoln Park",38.88157,-77.00382,Entire home/apt,100,3,32,2020-03-22,1.26,1,0,0,
37253958,Bear's House #1,271104154,Lina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93496,-77.03015,Private room,100,5,0,,,3,88,0,
37254855,Bear House Suite,271104154,Lina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93114,-77.04185,Private room,140,3,0,,,3,87,0,
37255053,Bear House #3,271104154,Lina,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93174,-77.04185,Private room,120,3,1,2019-09-22,0.04,3,60,0,
37288919,Private Bedroom/Bathroom in Washington DC,16851551,Terrell,,Historic Anacostia,38.86044,-76.98609,Private room,47,4,71,2021-01-16,2.88,2,110,13,
37289643,US Capitol,280731063,Ryan L.,,"Capitol Hill, Lincoln Park",38.89098,-76.9999,Private room,110,1,41,2021-09-06,1.71,1,353,11,
37295012,Free Private Parking: Entire Studio,230569854,Brandon,,"River Terrace, Benning, Greenway, Dupont Park",38.89207,-76.95435,Entire home/apt,82,1,144,2021-09-09,5.80,2,124,91,
37298554,Cozy room right next to the Georgia metro,315148,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93627,-77.02365,Private room,38,28,1,2019-09-01,0.04,32,271,0,
37299481,Historic Georgetown from a Bright English Basement,53222831,Brian,,"Georgetown, Burleith/Hillandale",38.90913,-77.05558,Entire home/apt,320,2,57,2021-09-12,12.04,1,37,46,
37303418,"NEW Superb, Designed, Historic House in Georgetown",220632646,Alvaro,,"Georgetown, Burleith/Hillandale",38.90742,-77.06219,Entire home/apt,600,2,96,2021-09-06,3.97,1,30,66,
37310619,"Hip Mt Vernon 1BR w/ Gym + W/D + Rooftop, near 14th Street, by Blueground",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90109,-77.01978,Entire home/apt,180,30,0,,,133,108,0,
37310740,Lux Foggy Bottom 1BR w/ W/D + Gym near Kennedy Center by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89919,-77.05233,Entire home/apt,143,30,1,2021-01-05,0.12,133,307,1,
37310777,Sleek Foggy Bottom 1BR w/ W/D + Gym near State Department by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89745,-77.05201,Entire home/apt,146,30,1,2020-08-10,0.07,133,254,0,
37310830,"Comfy Foggy Bottom 1BR w/ W/D + Gym near IMF & State Dept, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.8989,-77.05189,Entire home/apt,178,30,2,2021-05-25,0.22,133,117,2,
37311019,Hip Foggy Bottom 1BR w/ W/D + Gym near Whole Foods by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89878,-77.05242,Entire home/apt,150,30,0,,,133,365,0,
37311071,Snazzy Foggy Bottom 1BR w/ W/D + Gym near Kennedy Center by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89727,-77.05222,Entire home/apt,148,30,0,,,133,335,0,
37311115,Comfy Georgetown 1BR w/ bike storage near Waterfront by Blueground,107434423,Blueground,,"Georgetown, Burleith/Hillandale",38.91244,-77.0613,Entire home/apt,161,30,0,,,133,333,0,
37333237,Comfy&Chic Getaway Minutes to Navy Yard and More,24936720,Nikki,,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",38.85242,-76.96841,Entire home/apt,336,2,17,2021-09-06,0.67,1,166,6,
37336048,H STREET HAVEN,25854085,Kurt,,"Union Station, Stanton Park, Kingman Park",38.8954,-76.97459,Entire home/apt,80,1,1,2019-09-12,0.04,1,169,0,
37361680,"Modern, Cozy, Petworth Sanctuary",16241494,Melissa,,"Brightwood Park, Crestwood, Petworth",38.95378,-77.02321,Entire home/apt,70,1,26,2020-03-15,1.12,1,0,0,
37391192,Modern Basement in Brookland,72440,Joel West,,"Brookland, Brentwood, Langdon",38.93054,-76.97714,Entire home/apt,45,3,76,2021-08-31,3.19,1,0,28,
37398161,Modern Southwestern: Casa Maya Studio Apartment,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95714,-77.01092,Private room,65,3,2,2019-10-26,0.09,24,0,0,
37398889,1BR Queen Suite Parking FiberOptics Internet,280636,Amir,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.93209,-77.01834,Entire home/apt,80,14,48,2021-08-26,1.88,1,44,3,
37404809,Bohemian Private Suite at Casa Maya,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95725,-77.01053,Private room,160,2,0,,,24,0,0,
37420036,"Brightly lit, spacious family condo.",282125906,Frida,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91825,-77.00268,Entire home/apt,75,4,1,2019-08-25,0.04,1,0,0,
37421005,Capitol Hill Rowhouse Suite,109188175,William,,"Capitol Hill, Lincoln Park",38.88502,-77.0027,Entire home/apt,99,2,47,2021-09-13,2.28,1,32,31,
37429144,Very Comfy & Cute Luxe Full Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95762,-77.0109,Shared room,45,1,0,,,24,0,0,
37431149,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95792,-77.01192,Shared room,45,3,0,,,24,139,0,
37431165,Comfortable Capitol Hill Bedroom,141298284,David,,"Capitol Hill, Lincoln Park",38.88076,-76.99636,Private room,52,45,1,2021-05-22,0.25,3,89,1,
37431368,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95703,-77.01202,Shared room,45,3,0,,,24,139,0,
37431798,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95653,-77.01038,Shared room,45,3,0,,,24,139,0,
37431959,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95795,-77.01161,Shared room,45,3,0,,,24,139,0,
37433158,Very Comfy & Cute Luxe Twin Bed in Shared Room 1,257055626,Renee,,"Brightwood Park, Crestwood, Petworth",38.95569,-77.01212,Shared room,45,3,0,,,24,237,0,
37449207,Modern House Near DC Hotspots,50681605,Meagan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91496,-77.01429,Entire home/apt,550,1,1,2019-10-28,0.04,1,91,0,
37455236,Quiet Room in Colorful DC HomePeloton+Ensuite Bath,1158402,Laura,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86979,-76.9854,Private room,49,2,7,2021-09-12,0.28,3,11,3,
37456647,1 bedroom row house in historic Georgetown,65643442,Caitlin,,"Georgetown, Burleith/Hillandale",38.90719,-77.05906,Entire home/apt,175,7,4,2020-07-11,0.17,1,0,0,
37458357,"Historic, classy Capitol Hill Rowhouse!",131085922,Erin,,"Union Station, Stanton Park, Kingman Park",38.8944,-76.99495,Entire home/apt,115,2,9,2020-03-13,0.37,1,0,0,
37458898,✣ Suite Dreams on the Rox ✣ Elegant & Private,293222,Kris & AJ,,"Takoma, Brightwood, Manor Park",38.96488,-77.02134,Entire home/apt,167,1,32,2020-07-20,1.40,3,0,0,
37493632,Bedroom 1 Walia-Ibex,78194147,Genet,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92924,-77.02019,Private room,95,2,24,2021-08-26,0.93,6,184,3,
37493741,Quiet Retreat | Close to Everything| 2 Patios,20734616,Paul,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92446,-77.02797,Private room,60,2,17,2019-11-17,0.68,1,0,0,
37501027,Capital Hill/Lux Condo/Medium BRM/1BlockMetro-180D,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88128,-76.9828,Private room,60,180,0,,,27,358,0,
37553431,American Guest House - Room 201,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,999,1,0,,,12,0,0,
37553551,American Guest House - Room 204,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,999,1,2,2021-09-07,0.10,12,0,1,
37553636,American Guest House - Room 202,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,130,1,0,,,12,315,0,
37553719,American Guest House - Room 302,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.917686,-77.045944,Private room,167,1,0,,,12,322,0,
37553802,American Guest House - Room 303,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91768,-77.04591,Private room,148,1,1,2021-08-23,1,12,321,1,
37553887,American Guest House - Room 401,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,148,1,0,,,12,314,0,
37553952,American Guest House - Room 403,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,999,1,1,2021-05-30,0.27,12,0,1,
37554020,American Guest House - Room 114,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,999,1,0,,,12,0,0,
37554297,American Guest House - Room 304,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,999,1,3,2021-07-25,0.12,12,0,2,
37555211,Chic and Modern U Street Flat,8547828,Monica,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91743,-77.03264,Entire home/apt,100,1,1,2019-08-13,0.04,1,0,0,
37556887,Beautiful Brookland Abode,9373841,Makda,,"Brookland, Brentwood, Langdon",38.92264,-76.99075,Entire home/apt,75,10,6,2019-12-01,0.26,1,61,0,
37561917,Very Comfy & Cute Luxe Full Bed in Shared Room 2,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95745,-77.0104,Shared room,45,3,0,,,24,139,0,
37562839,Very Comfy & Cute Luxe Twin Bed in Shared Room 2,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95746,-77.01046,Shared room,45,3,0,,,24,237,0,
37563069,Very Comfy & Cute Luxe Full Bed in Shared Room 2,257055626,Renee,,"Brightwood Park, Crestwood, Petworth",38.95564,-77.01185,Shared room,45,3,0,,,24,139,0,
37563302,Very Comfy & Cute Luxe Twin Bed in Shared Room 2,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95625,-77.01048,Shared room,45,3,0,,,24,237,0,
37564112,Modern Southwestern Full Bed in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95743,-77.01047,Shared room,45,2,0,,,24,1,0,
37564277,Artistic Twin in Southwestern  Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.957,-77.01196,Shared room,35,2,0,,,24,0,0,
37566796,Southwestern artistic Full in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95587,-77.01038,Shared room,45,2,0,,,24,0,0,
37566885,Artistic Southwestern Twin in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95794,-77.0122,Shared room,35,2,0,,,24,0,0,
37566995,Modern Southwestern Full in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95612,-77.01253,Shared room,45,2,0,,,24,1,0,
37567117,Southwestern modern Twin in Bohemian community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95716,-77.01072,Shared room,35,2,0,,,24,0,0,
37567203,Southwestern Bohemian Community Full Bed,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95751,-77.01023,Shared room,45,2,0,,,24,0,0,
37567293,Modern Southwestern Twin in upscale Boho Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95734,-77.01046,Shared room,35,2,0,,,24,0,0,
37568003,Modern Southwestern Twin Bed in Bohemian Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95782,-77.01163,Shared room,35,2,0,,,24,0,0,
37568106,Modern Southwestern Twin in Upscale Boho Community,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95584,-77.01208,Shared room,35,2,0,,,24,0,0,
37581802,Charming Foggy Bottom 1BR w/ W/D + Gym near Watergate by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89752,-77.05021,Entire home/apt,179,30,0,,,133,108,0,
37582024,Elegant Foggy Bottom 1BR w/ W/D + Gym near World Bank by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89922,-77.05146,Entire home/apt,145,30,0,,,133,272,0,
37582482,Smart Foggy Bottom 1BR w/ W/D + Gym near Watergate + metro by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89868,-77.05037,Entire home/apt,147,30,1,2020-02-11,0.05,133,293,0,
37582731,"Quaint Foggy Bottom 1BR w/ W/D + Gym near restos/bars, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89933,-77.05229,Entire home/apt,147,30,0,,,133,0,0,
37584015,Cozy Foggy Bottom 1BR w/ W/D + Gym on GW Campus near metro by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89934,-77.05036,Entire home/apt,150,30,1,2021-05-26,0.26,133,365,1,
37584699,Dreamy Foggy Bottom 1BR w/ W/D + Gym near IMF & State Dept by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89716,-77.05198,Entire home/apt,151,30,1,2020-10-02,0.09,133,174,1,
37586149,"Convenient Foggy Bottom 1BR w/ W/D + Gym on GW Campus, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.899,-77.05019,Entire home/apt,148,30,1,2021-05-24,0.26,133,289,1,
37586282,Dapper Foggy Bottom 1BR w/ W/D + Gym on GW Campus near by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89756,-77.05031,Entire home/apt,139,30,0,,,133,344,0,
37593447,American Guest House - Room 402,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,999,1,1,2019-09-04,0.04,12,0,0,
37596656,CapitalHill/LuxCondoSmallBR/1BlockMetro360,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88196,-76.98986,Private room,45,360,0,,,27,364,0,
37598877,"Cozy basement unit,short walk to metro",141400588,Imani,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95738,-76.99921,Entire home/apt,75,1,1,2019-08-15,0.04,1,0,0,
37599046,CapitalHill/LuxCondo/MediumBRM/1BlockMetro/5D/2,19131071,Lily,,"Capitol Hill, Lincoln Park",38.88113,-76.98386,Private room,90,5,1,2020-05-31,0.06,27,365,0,
37602271,Lovely Foxhall Rd NW Family Home,17633,Charlotte,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90733,-77.08299,Entire home/apt,480,30,2,2020-01-31,0.08,49,0,0,
37602713,Beautiful Room & Ensuite modern condo -Brookland,238148807,Jo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92382,-76.99999,Private room,50,1,32,2020-06-10,1.33,1,0,0,
37621055,Bright upper Georgetown ground floor in-law suite,26257566,Eric,,"Cathedral Heights, McLean Gardens, Glover Park",38.91925,-77.07262,Entire home/apt,90,2,28,2021-09-06,1.42,1,0,21,
37637391,Private English bsmt in Kalorama/Adams Morgan,19258456,Reid,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92164,-77.04465,Entire home/apt,150,1,0,,,1,0,0,
37676860,Oasis in the City (sleeps 1 to 4 guests),30853525,Sonja,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87041,-76.94416,Entire home/apt,200,5,7,2020-03-13,0.31,1,179,0,
37699827,"Trendy Foggy Bottom 1BR w/ W/D + Gym near iconic Watergate, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89737,-77.05196,Entire home/apt,158,30,1,2020-11-08,0.10,133,351,1,
37700462,"Central Foggy Bottom 1BR w/ Gym, Patio, walk to GWU & Metro, by Blueground",107434423,Blueground,,"West End, Foggy Bottom, GWU",38.90061,-77.05218,Entire home/apt,153,30,0,,,133,126,0,
37721712,Cozy Studio Retreat in the Nations Capital.,8500709,Charmaine,,"Brookland, Brentwood, Langdon",38.9296,-76.97145,Entire home/apt,89,3,21,2021-07-26,0.88,1,307,10,
37725991,Cannabis Friendly Woodridge Hostel,261898768,Tiah,,"Brookland, Brentwood, Langdon",38.92705,-76.97971,Entire home/apt,195,1,66,2021-07-25,2.66,1,44,24,
37743958,1BR Walk to Everything in Upscale Kalorama,19347820,Matt,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92182,-77.04823,Entire home/apt,125,3,23,2021-08-05,0.99,1,58,9,
37746864,"Serengeti Suite at Swann House, your DC retreat!",285388250,Swann,,"Dupont Circle, Connecticut Avenue/K Street",38.91395,-77.04005,Private room,397,5,0,,,2,356,0,
37747063,Smart Townhouse in a Friendly D.C. Neighborhood,29721493,Brandon,,"River Terrace, Benning, Greenway, Dupont Park",38.88398,-76.94605,Entire home/apt,100,2,22,2020-03-08,0.98,1,0,0,
37776791,"Spacious, fully-appointed Capitol Hill apartment",46745355,Ken,,"Union Station, Stanton Park, Kingman Park",38.89405,-76.98649,Entire home/apt,130,2,41,2021-09-06,1.73,1,235,25,
37797173,Cute 1BD apt! 4 blocks to H St fun! Free parking!,27211860,Dr. E Phoenix,,"Union Station, Stanton Park, Kingman Park",38.89765,-76.98092,Entire home/apt,69,2,23,2021-09-08,1.35,4,342,11,
37800391,Dreamy Cap Hill Apt. near Union Station & H St.,8591234,Sean,,"Union Station, Stanton Park, Kingman Park",38.89606,-77.00189,Entire home/apt,170,2,77,2021-09-11,3.07,10,94,38,
37804001,"Entire House*Free parking, close to downtown!",286089018,Christopher,,"Douglas, Shipley Terrace",38.84137,-76.98274,Entire home/apt,399,3,10,2021-08-31,0.41,1,88,2,
37821696,Cozy Historic Home w/enhanced cleaning & fast wifi,26971935,Ruth E.,,"Capitol Hill, Lincoln Park",38.88174,-76.99237,Entire home/apt,127,2,78,2021-08-29,3.18,1,45,38,
37833461,"Chic, Sunny DC Apartment Offers an Urban Oasis",10386607,Coryell,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92162,-77.03411,Entire home/apt,161,2,18,2021-08-31,0.75,1,111,8,
37834451,Dupont West 6: Charming Pied-à-terre,28825130,Greg,,"West End, Foggy Bottom, GWU",38.90731,-77.04936,Entire home/apt,120,4,52,2021-09-05,2.15,6,0,23,
37837738,"1 BR on Capitol Hill, Public Metro, Smithsonian",256048422,Tawnya,,"Capitol Hill, Lincoln Park",38.88574,-76.99048,Private room,60,30,0,,,2,275,0,
37838983,★STAYBNBDC★Georgetown★RokuTV★FASTwifi★Walkscore98,487806,Stay BnB DC,,"Georgetown, Burleith/Hillandale",38.90941,-77.06561,Entire home/apt,131,1,60,2021-05-30,2.46,38,63,22,
37850686,Best Place on Cap hill,135520926,Sand,,"Union Station, Stanton Park, Kingman Park",38.89469,-76.97838,Entire home/apt,143,1,22,2021-08-08,0.94,1,177,9,
37858586,Capitol retreat - 2bd 1bth,95204390,Ashland And Kathy,,"Union Station, Stanton Park, Kingman Park",38.89595,-76.97448,Entire home/apt,88,3,24,2021-07-07,1.04,1,42,3,
37860972,1Bedroom Furnished Beautiful w Rooftop Pool/BBQ,12128500,Rhonda,,"Dupont Circle, Connecticut Avenue/K Street",38.90878,-77.04568,Entire home/apt,80,14,12,2019-11-20,0.52,1,232,0,
37876880,⭐  Luxury in D.C with 5 Bed and Free  Parking   ⭐,286892843,Melat,,Historic Anacostia,38.8628,-76.97923,Entire home/apt,305,2,1,2019-11-17,0.04,1,0,0,
37881373,PRO CLEANED! AMAZING Location - Steps 2 Union PKG!,46630199,Home Sweet City,,"Union Station, Stanton Park, Kingman Park",38.89282,-76.99335,Entire home/apt,71,2,32,2021-08-29,1.31,64,158,9,
37889765,The White House Luxury Bunker,6509683,Esther,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96789,-77.0653,Entire home/apt,98,2,46,2021-08-30,1.91,1,340,34,
37901329,Washington DC Apt ~9 Mi Georgetown University,122382567,Evolve,,"Congress Heights, Bellevue, Washington Highlands",38.83283,-77.00941,Entire home/apt,98,2,0,,,11,363,0,
37916753,Cozy Up!,106426179,Deb,,"Takoma, Brightwood, Manor Park",38.96913,-77.02544,Private room,40,60,3,2020-08-09,0.14,8,177,0,
37919332,"Busboys &Poets, 
Catholic University
Starbucks",281813382,Ekop,,"North Michigan Park, Michigan Park, University Heights",38.94332,-76.98122,Entire home/apt,186,4,16,2021-08-17,0.66,1,172,3,
37922939,Quiet Clean Mod COVID-free Capitol Hill Safe House,204734,Jack,,"Capitol Hill, Lincoln Park",38.88501,-77.00529,Entire home/apt,79,3,4,2020-11-07,0.28,1,18,1,
37945689,1 Month Minimum Stays on Capitol Hill near Metro,69203193,Leyla & Matt,,"Union Station, Stanton Park, Kingman Park",38.89329,-76.99855,Entire home/apt,80,30,2,2021-08-31,0.10,32,318,1,
37961753,Studio in DC Eckington N/HOOD Nr Metro N Cap Hill,178862260,Rebecca,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91191,-77.0061,Entire home/apt,89,3,5,2019-11-12,0.21,4,30,0,
37961945,2 BR apt in Elkington NBHD Nr metro & Capital Hill,178862260,Rebecca,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9121,-77.0065,Entire home/apt,99,3,1,2019-11-09,0.04,4,2,0,
37986544,"Newly Renovated, near waterfront, MGM, monuments",37046633,Suzie,,"Congress Heights, Bellevue, Washington Highlands",38.84077,-76.99613,Entire home/apt,90,3,12,2021-07-31,0.82,1,351,5,
37993766,Cute Condo Bedroom in a Fun DC Neighborhood!,122068829,Katie,,"Brightwood Park, Crestwood, Petworth",38.94036,-77.02894,Private room,55,1,3,2019-10-01,0.12,1,0,0,
38013091,Chic Foggy Bottom 2BR w/ W/D + Gym near World Bank + metro by Blueground,107434423,Blueground,,"West End, Foggy Bottom, GWU",38.89729,-77.05053,Entire home/apt,187,30,1,2021-05-10,0.23,133,119,1,
38021592,Tranquil City Oasis in Hip Area w/ Free Parking,1311994,Pavel,,"Brightwood Park, Crestwood, Petworth",38.95083,-77.01409,Entire home/apt,94,1,124,2021-09-06,6.24,1,18,49,
38045795,Promotional Pricing!! New 2 Bedroom Private House,86405650,David,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92434,-77.0239,Entire home/apt,98,2,126,2021-09-13,6.42,2,139,58,
38051032,One Bedroom Home With Balcony U St DC,121483167,Seresa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.921,-77.03191,Private room,68,2,0,,,1,0,0,
38051117,"Cozy, bright room in centrally-located house",5245831,Larry,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91745,-77.01883,Private room,70,2,2,2019-10-19,0.09,1,0,0,
38062180,"Bright, Modern bedroom. Labrador included.",240237634,Sarah,,"Brookland, Brentwood, Langdon",38.92164,-76.98362,Private room,49,2,20,2020-08-02,0.95,1,0,0,
38062300,Marriott Vacation Club Pulse at The Mayflower,16222167,Sho,,"Dupont Circle, Connecticut Avenue/K Street",38.90526,-77.03871,Entire home/apt,350,2,0,,,2,365,0,
38077174,Spacious and clean private room and bath!,151237369,Ashley,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91529,-77.01361,Private room,75,1,62,2021-09-12,2.62,1,1,8,
38092385,"Comfy, New English Basement Near Union Mkt & H St",289121125,McCauley,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9059,-76.98583,Entire home/apt,97,2,55,2021-08-23,2.50,1,128,13,
38104114,BLOCKS to The White House & Mall \ Downtown IDEAL!,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90426,-77.03775,Entire home/apt,217,1,83,2021-08-30,3.78,11,142,41,
38104981,Heart of City Ideal! // BLOCKS to the WHITE HOUSE,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90396,-77.03584,Entire home/apt,291,1,58,2021-08-18,16.42,11,124,28,
38131771,Georgetown's Foxhall Village One Bed Room,289671545,Markovist,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90884,-77.08143,Private room,90,1,0,,,1,360,0,
38133336,❤ Of Dupont | Metro | Walk To Georgetown,289695321,Marty,,"Dupont Circle, Connecticut Avenue/K Street",38.90861,-77.0473,Entire home/apt,259,1,118,2021-09-12,6.04,2,146,65,
38133972,Northeast DC One Bedroom Retreat,5798600,Megan,,"Woodridge, Fort Lincoln, Gateway",38.93542,-76.9727,Entire home/apt,85,2,13,2020-03-31,0.66,2,74,0,
38136159,Modern Southwestern Private Room at Casa Maya,257055626,Renee,,"Takoma, Brightwood, Manor Park",38.95721,-77.0118,Private room,80,2,1,2019-12-30,0.05,24,0,0,
38149172,Private Bedroom and Private Bathroom in Anacostia,16851551,Terrell,,Historic Anacostia,38.86158,-76.98441,Private room,32,1,19,2020-12-29,0.80,2,0,2,
38156682,Spacious 1BR APT | Full Kitchen | Gym | Wifi,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89882,-77.03268,Entire home/apt,195,5,0,,,32,361,0,
